subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e04,,1484131606991,charShow,,,b
e04,,1484131607391,charShow,,,a
e04,,1484131607401,screenTap,,,
e04,,1484131607791,charShow,,,b
e04,,1484131608171,screenTap,,,
e04,,1484131608190,charShow,,,a
e04,,1484131608591,charShow,,,a
e04,,1484131608990,charShow,,,b
e04,,1484131609329,screenTap,,,
e04,,1484131609391,charShow,,,a
e04,,1484131609790,charShow,,,b
e04,,1484131610183,screenTap,,,
e04,,1484131610194,charShow,,,a
e04,,1484131610592,charShow,,,a
e04,,1484131610991,charShow,,,b
e04,,1484131611319,screenTap,,,
e04,7,1484131632540,trialStart,easy,easy_4_23_80_25872,
e04,,1484131632942,charShow,,,a
e04,,1484131633342,charShow,,,a
e04,,1484131633742,charShow,,,b
e04,,1484131634095,screenTap,,,
e04,,1484131634141,charShow,,,a
e04,,1484131634542,charShow,,,a
e04,,1484131634942,charShow,,,b
e04,,1484131635280,screenTap,,,
e04,,1484131635342,charShow,,,a
e04,,1484131635742,charShow,,,b
e04,,1484131636117,screenTap,,,
e04,,1484131636141,charShow,,,a
e04,,1484131636542,charShow,,,a
e04,,1484131636942,charShow,,,b
e04,,1484131637255,screenTap,,,
e04,,1484131637341,charShow,,,a
e04,,1484131637743,charShow,,,a
e04,,1484131638142,charShow,,,b
e04,,1484131638448,screenTap,,,
e04,,1484131638541,charShow,,,a
e04,,1484131638942,charShow,,,b
e04,,1484131639337,screenTap,,,
e04,,1484131639341,charShow,,,a
e04,,1484131639742,charShow,,,a
e04,,1484131640141,charShow,,,b
e04,,1484131640467,screenTap,,,
e04,,1484131640542,charShow,,,a
e04,,1484131640942,charShow,,,a
e04,,1484131641342,charShow,,,b
e04,,1484131641687,screenTap,,,
e04,,1484131641742,charShow,,,a
e04,,1484131642142,charShow,,,b
e04,,1484131642537,screenTap,,,
e04,,1484131642546,charShow,,,a
e04,,1484131642942,charShow,,,a
e04,,1484131643342,charShow,,,b
e04,,1484131643714,screenTap,,,
e04,,1484131643742,charShow,,,a
e04,,1484131644141,charShow,,,a
e04,,1484131644542,charShow,,,b
e04,,1484131644922,screenTap,,,
e04,,1484131644943,charShow,,,a
e04,,1484131645343,charShow,,,b
e04,,1484131645741,charShow,,,a
e04,,1484131645767,screenTap,,,
e04,,1484131646142,charShow,,,a
e04,,1484131646541,charShow,,,b
e04,,1484131646916,screenTap,,,
e04,,1484131646941,charShow,,,a
e04,,1484131647342,charShow,,,a
e04,,1484131647742,charShow,,,b
e04,,1484131648140,screenTap,,,
e04,,1484131648141,charShow,,,a
e04,,1484131648541,charShow,,,b
e04,,1484131648941,charShow,,,a
e04,,1484131648962,screenTap,,,
e04,,1484131649342,charShow,,,a
e04,,1484131649742,charShow,,,b
e04,,1484131650125,screenTap,,,
e04,,1484131650141,charShow,,,a
e04,,1484131650541,charShow,,,a
e04,,1484131650942,charShow,,,b
e04,,1484131651285,screenTap,,,
e04,,1484131651342,charShow,,,a
e04,,1484131651742,charShow,,,b
e04,,1484131652141,charShow,,,a
e04,,1484131652157,screenTap,,,
e04,,1484131652542,charShow,,,a
e04,,1484131652943,charShow,,,b
e04,,1484131653275,screenTap,,,
e04,,1484131653342,charShow,,,a
e04,,1484131653742,charShow,,,a
e04,,1484131654142,charShow,,,b
e04,,1484131654534,screenTap,,,
e04,,1484131654541,charShow,,,a
e04,,1484131654942,charShow,,,b
e04,,1484131655341,charShow,,,a
e04,,1484131655356,screenTap,,,
e04,,1484131655742,charShow,,,a
e04,,1484131656143,charShow,,,b
e04,,1484131656443,screenTap,,,
e04,,1484131656543,charShow,,,a
e04,,1484131656943,charShow,,,a
e04,,1484131657343,charShow,,,b
e04,,1484131657721,screenTap,,,
e04,,1484131657743,charShow,,,a
e04,,1484131658143,charShow,,,b
e04,,1484131658542,charShow,,,a
e04,,1484131658581,screenTap,,,
e04,,1484131658943,charShow,,,a
e04,,1484131659343,charShow,,,b
e04,,1484131659672,screenTap,,,
e04,,1484131659743,charShow,,,a
e04,,1484131660143,charShow,,,a
e04,,1484131660542,charShow,,,b
e04,,1484131660921,screenTap,,,
e04,,1484131660943,charShow,,,a
e04,,1484131661342,charShow,,,b
e04,,1484131661742,charShow,,,a
e04,,1484131661757,screenTap,,,
e04,,1484131662142,charShow,,,a
e04,,1484131662543,charShow,,,b
e04,,1484131662880,screenTap,,,
e04,,1484131662943,charShow,,,a
e04,,1484131663344,charShow,,,a
e04,,1484131663743,charShow,,,b
e04,,1484131664091,screenTap,,,
e04,,1484131664143,charShow,,,a
e04,,1484131664543,charShow,,,b
e04,,1484131664960,screenTap,,,
e04,8,1484131667235,trialStart,golden,golden_3_23_80_62577,
e04,,1484131667636,charShow,,,a
e04,,1484131668037,charShow,,,b
e04,,1484131668400,screenTap,,,
e04,,1484131668436,charShow,,,a
e04,,1484131668838,charShow,,,a
e04,,1484131669238,charShow,,,b
e04,,1484131669573,screenTap,,,
e04,,1484131669636,charShow,,,a
e04,,1484131670036,charShow,,,a
e04,,1484131670437,charShow,,,b
e04,,1484131670770,screenTap,,,
e04,,1484131670837,charShow,,,a
e04,,1484131671237,charShow,,,b
e04,,1484131671623,screenTap,,,
e04,,1484131671637,charShow,,,a
e04,,1484131672036,charShow,,,a
e04,,1484131672436,charShow,,,b
e04,,1484131672748,screenTap,,,
e04,,1484131672836,charShow,,,a
e04,,1484131673237,charShow,,,a
e04,,1484131673638,charShow,,,b
e04,,1484131673989,screenTap,,,
e04,,1484131674037,charShow,,,a
e04,,1484131674437,charShow,,,a
e04,,1484131674836,charShow,,,b
e04,,1484131675195,screenTap,,,
e04,,1484131675237,charShow,,,a
e04,,1484131675637,charShow,,,a
e04,,1484131676037,charShow,,,b
