subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424797022,screenTap,,,
e08,,1484424797231,charShow,,,a
e08,,1484424797631,charShow,,,b
e08,,1484424798004,screenTap,,,
e08,,1484424798030,charShow,,,a
e08,,1484424798430,charShow,,,a
e08,,1484424798831,charShow,,,b
e08,,1484424799070,screenTap,,,
e08,,1484424799231,charShow,,,a
e08,,1484424799631,charShow,,,b
e08,,1484424799960,screenTap,,,
e08,,1484424800030,charShow,,,a
e08,,1484424800431,charShow,,,a
e08,,1484424800831,charShow,,,b
e08,,1484424800936,screenTap,,,
e08,,1484424801231,charShow,,,a
e08,,1484424801631,charShow,,,a
e08,,1484424802031,charShow,,,b
e08,,1484424802340,screenTap,,,
e08,,1484424802430,charShow,,,a
e08,,1484424802831,charShow,,,b
e08,,1484424803231,charShow,,,a
e08,,1484424803260,screenTap,,,
e08,,1484424803630,charShow,,,a
e08,,1484424804031,charShow,,,b
e08,,1484424804337,screenTap,,,
e08,,1484424804430,charShow,,,a
e08,,1484424804830,charShow,,,a
e08,,1484424805231,charShow,,,b
e08,,1484424805350,screenTap,,,
e08,,1484424805630,charShow,,,a
e08,,1484424806031,charShow,,,b
e08,,1484424806431,charShow,,,a
e08,,1484424806499,screenTap,,,
e08,18,1484424831425,trialStart,training,training_3_23_172_3500,
e08,,1484424831826,charShow,,,a
e08,,1484424831993,screenTap,,,
e08,,1484424832227,charShow,,,b
e08,,1484424832626,charShow,,,a
e08,,1484424832650,screenTap,,,
e08,,1484424833026,charShow,,,a
e08,,1484424833422,screenTap,,,
e08,,1484424833427,charShow,,,b
e08,,1484424833827,charShow,,,a
e08,,1484424834227,charShow,,,a
e08,,1484424834626,charShow,,,b
e08,,1484424834725,screenTap,,,
e08,,1484424835027,charShow,,,a
e08,,1484424835426,charShow,,,b
e08,,1484424835784,screenTap,,,
e08,,1484424835826,charShow,,,a
e08,,1484424836227,charShow,,,a
e08,,1484424836627,charShow,,,b
e08,,1484424836900,screenTap,,,
e08,,1484424837026,charShow,,,a
e08,,1484424837426,charShow,,,a
e08,,1484424837827,charShow,,,b
e08,,1484424838149,screenTap,,,
e08,,1484424838227,charShow,,,a
e08,,1484424838627,charShow,,,b
e08,,1484424839023,screenTap,,,
e08,,1484424839040,charShow,,,a
e08,,1484424839427,charShow,,,a
e08,,1484424839828,charShow,,,b
e08,,1484424840141,screenTap,,,
e08,,1484424840227,charShow,,,a
e08,,1484424840628,charShow,,,b
e08,,1484424840990,screenTap,,,
e08,,1484424841028,charShow,,,a
e08,,1484424841428,charShow,,,a
e08,,1484424841828,charShow,,,b
e08,,1484424842144,screenTap,,,
e08,,1484424842228,charShow,,,a
e08,,1484424842628,charShow,,,a
e08,,1484424843028,charShow,,,b
e08,,1484424843346,screenTap,,,
